disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_RD_superior_thalamic_radiation_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,superior thalamic radiation (right),derived,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.5389152530423412,0.26847952429342453,1.0,0.08994611029548075,0.1457460331804153,0.5389152530423412
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__fornix_cres_stria_terminalis_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,fornix cres+stria terminalis (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5413346378511767,0.2665341832426741,1.0,-0.16177729855125372,0.2637273041277742,0.5413346378511767
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__cingulum_hippocampus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,cingulum hippocampus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5433309892122777,0.2649355240108619,1.0,0.1756725881478,0.28780194139650556,0.5433309892122777
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__external_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,external capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5443326973190458,0.26413557742510735,1.0,0.1089679039915536,0.17896608544903592,0.5443326973190458
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ISOVF_parahippocampal_part_of_cingulum_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,parahippocampal part of cingulum (left),basket,stratified_case,additive_dosage_within_stratum,ok,133,,,,,,,,,,,,nonrobust,,,,0.5456214843961945,0.2631085372316877,1.0,-0.09017365377849794,0.14855910784327558,0.5456214843961945
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__external_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,external capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5469549533814199,0.2620484402177025,1.0,-0.07391127586572145,0.1221868388731118,0.5469549533814199
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__pontine_crossing_tract,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,pontine crossing tract,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5477166289414874,0.2614440734807506,1.0,0.1225661717025394,0.20300743117524842,0.5477166289414874
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5479088318411389,0.2612916990378984,1.0,0.13482350289969675,0.22341684421233537,0.5479088318411389
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__corticospinal_tract_left__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,corticospinal tract (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5481094639483408,0.2611326991044878,1.0,0.2442983409027185,0.40503173252205393,0.5481094639483408
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,fornix cres+stria terminalis (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5500214252540656,0.2596203928905141,1.0,-0.12968611626190168,0.21604545560542784,0.5500214252540656
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_corticospinal_tract_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,corticospinal tract (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5533367854760494,0.2570104572063744,1.0,-0.10027682110199432,0.16845330259618316,0.5533367854760494
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5538972141448936,0.25657081915471136,1.0,0.1656596761869163,0.2786832499685417,0.5538972141448936
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__posterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,posterior limb of internal capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5588730961900056,0.2526867965523769,1.0,0.13513235406080756,0.23021807136105465,0.5588730961900056
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_splenium_of_corpus_callosum,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,splenium of corpus callosum,basket,stratified_case,additive_dosage_within_stratum,ok,132,,,,,,,,,,,,nonrobust,,,,0.5593481769946558,0.2523177730160171,1.0,-0.11894723392079487,0.2028681058863318,0.5593481769946558
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ICVF_forceps_major,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,forceps major,basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5600208642610096,0.2517957925212465,1.0,-0.10214219433584917,0.174524785559064,0.5600208642610096
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__acoustic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,acoustic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5676134299386272,0.2459473375288035,1.0,-0.14119585935612852,0.2460082534437233,0.5676134299386272
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,middle cerebellar peduncle,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5685699361662946,0.24521610789261813,1.0,0.18765899258465016,0.32777264368606196,0.5685699361662946
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5707869197596673,0.2435259878021131,1.0,0.0873251305879574,0.15340604983488226,0.5707869197596673
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__medial_lemniscus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,medial lemniscus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5714017137672571,0.2430584614006911,1.0,-0.20960897923556987,0.3688145947935264,0.5714017137672571
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__forceps_major,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,forceps major,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5729133965784503,0.24191102241424808,1.0,-0.23117659542141378,0.4083702593729441,0.5729133965784503
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__anterior_limb_of_internal_capsule_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,anterior limb of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5774250387332063,0.23850438784723682,1.0,-0.1470529500168262,0.2628578513352651,0.5774250387332063
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior limb of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5794589516744549,0.23697732362219157,1.0,-0.11340785828260727,0.20380734046097998,0.5794589516744549
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__body_of_corpus_callosum__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,body of corpus callosum,roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5795116306284775,0.2369378434500292,1.0,0.28287771980848836,0.5084354967028551,0.5795116306284775
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,retrolenticular part of internal capsule (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5807741203646952,0.23599274429353356,1.0,0.2314205331901822,0.4173394346227318,0.5807741203646952
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,retrolenticular part of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5807741203646952,0.23599274429353356,1.0,0.2314205331901822,0.4173394346227318,0.5807741203646952
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__acoustic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,acoustic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5834134009196771,0.23402359941958947,1.0,0.0768714552931028,0.13960328147022563,0.5834134009196771
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_FA_forceps_major,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,forceps major,basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5893406729806965,0.22963358530646585,1.0,0.09487512761189412,0.175053736573235,0.5893406729806965
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__cerebral_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,cerebral peduncle (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5895110257951963,0.22950806775764138,1.0,0.08481742861300628,0.15656808113767418,0.5895110257951963
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__anterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,anterior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5912325591567928,0.22824165737241278,1.0,-0.10670564307190712,0.19788885061195036,0.5912325591567928
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_MD_anterior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,anterior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.5926455524756158,0.2272049704251872,1.0,0.06955784949694725,0.12948439108130733,0.5926455524756158
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ICVF_corticospinal_tract_right,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,corticospinal tract (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5948587455202728,0.22558614910185995,1.0,0.09089307975217935,0.17022862429314448,0.5948587455202728
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,retrolenticular part of internal capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5969988567414422,0.2240265005479483,1.0,0.17606230877445084,0.3316660648873174,0.5969988567414422
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,retrolenticular part of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5969988567414422,0.2240265005479483,1.0,0.17606230877445084,0.3316660648873174,0.5969988567414422
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,inferior cerebellar peduncle (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5990218004174972,0.22255737188658584,1.0,-0.14908317589252953,0.28240165908218084,0.5990218004174972
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_FA_anterior_corona_radiata_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,anterior corona radiata (left),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.5995116033537199,0.22220240685416495,1.0,-0.06392994021967192,0.12126246787672633,0.5995116033537199
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__posterior_thalamic_radiation_left__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,posterior thalamic radiation (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6003124826527115,0.22162262600806223,1.0,-0.13465077746799484,0.25596834739857893,0.6003124826527115
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_forceps_major,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,forceps major,basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.6044701719835641,0.21862512484879199,1.0,-0.09103598774131189,0.17505494302139843,0.6044701719835641
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__tapetum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,tapetum (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6070050505440625,0.21680769539213646,1.0,0.23883671035132562,0.46251034230675586,0.6070050505440625
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__splenium_of_corpus_callosum,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,splenium of corpus callosum,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.608722551837067,0.21558060828975967,1.0,-0.24523400473913556,0.4771805407439833,0.608722551837067
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__anterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior thalamic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6090600732826077,0.21533986958639487,1.0,0.12522935396695317,0.2439035506588277,0.6090600732826077
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__external_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,external capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6106096825553372,0.21423631329151174,1.0,-0.11597802215966337,0.22686811730079706,0.6106096825553372
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,retrolenticular part of internal capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6140564790574529,0.2117916819289794,1.0,0.1464022590780677,0.2891757528214982,0.6140564790574529
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,retrolenticular part of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6140564790574529,0.2117916819289794,1.0,0.1464022590780677,0.2891757528214982,0.6140564790574529
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__medial_lemniscus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,medial lemniscus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6154090259377057,0.21083613843273713,1.0,-0.10989931068022989,0.21790735823460303,0.6154090259377057
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__uncinate_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,uncinate fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6190763318191167,0.20825579937401406,1.0,-0.1769564800742202,0.35454878570082615,0.6190763318191167
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__superior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior cerebellar peduncle (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6216458755505125,0.2064569434296689,1.0,0.08788640801965511,0.17738965444746946,0.6216458755505125
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__genu_of_corpus_callosum__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,genu of corpus callosum,roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6233307737772781,0.20528143150405093,1.0,0.07924729202893746,0.16073002416853474,0.6233307737772781
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__genu_of_corpus_callosum__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,genu of corpus callosum,roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6233307737772781,0.20528143150405093,1.0,0.07924729202893746,0.16073002416853474,0.6233307737772781
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_L1_posterior_corona_radiata_right,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,posterior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,132,,,,,,,,,,,,nonrobust,,,,0.624380725953793,0.2045505116652043,1.0,-0.07609787541179608,0.15479543645901314,0.624380725953793
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.628349101626408,0.20179900150929106,1.0,0.08859141197201974,0.18231521429385864,0.628349101626408
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,parahippocampal part of cingulum (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6284038202987698,0.20176118338758353,1.0,0.06781047620986035,0.13957169956123253,0.6284038202987698
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_RD_superior_corona_radiata_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,superior corona radiata (left),derived,stratified_case,additive_dosage_within_stratum,ok,132,,,,,,,,,,,,nonrobust,,,,0.628637471598314,0.20159973527620606,1.0,0.07306090082476602,0.15046604618340473,0.628637471598314
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__pontine_crossing_tract,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,pontine crossing tract,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6299135420795758,0.20071905495031098,1.0,0.16463535199947626,0.34036005574269873,0.6299135420795758
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_posterior_thalamic_radiation_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,posterior thalamic radiation (right),basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.6299843298858314,0.20067025297300908,1.0,-0.08167433750006457,0.1688849909346171,0.6299843298858314
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6328391850845457,0.19870663738156918,1.0,0.14361653836003338,0.29946721020715283,0.6328391850845457
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cingulum cingulate gyrus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6346173345586132,0.19748806932931393,1.0,0.11163846989407916,0.23401159587617443,0.6346173345586132
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__medial_lemniscus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,medial lemniscus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6355127449491415,0.1968757354237697,1.0,0.07071595543466738,0.1486250006438735,0.6355127449491415
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",WMH_count,rs2546890,A,G,controls,controls_pathology,control,secondary,WMH_count,,basket,stratified_case,additive_dosage_within_stratum,ok,132,,,,,,,,,,,,nonrobust,,,,0.6357826517810046,0.19669132659200828,1.0,0.05613306372583471,0.11805867706826019,0.6357826517810046
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__inferior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,inferior cerebellar peduncle (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6391214026988086,0.1944166386893516,1.0,0.16048596451907104,0.3409369637216623,0.6391214026988086
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6411969684990166,0.1930085396043264,1.0,0.09528362991232757,0.20368298881156685,0.6411969684990166
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_MD_posterior_corona_radiata_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,posterior corona radiata (left),basket,stratified_case,additive_dosage_within_stratum,ok,128,,,,,,,,,,,,nonrobust,,,,0.6416204504959528,0.1927218021490776,1.0,-0.07747717896017431,0.16577861367186256,0.6416204504959528
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__tapetum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,tapetum (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6485732591261737,0.18804096138822804,1.0,0.2088042772848573,0.4564327421428466,0.6485732591261737
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ISOVF_cingulate_gyrus_part_of_cingulum_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,cingulate gyrus part of cingulum (left),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6506860561982168,0.18662849982993077,1.0,0.05715200304955915,0.12574166004595844,0.6506860561982168
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.654291035075892,0.1842290302499239,1.0,-0.1256764343450328,0.27959554514311413,0.654291035075892
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.654291035075892,0.1842290302499239,1.0,-0.1256764343450328,0.27959554514311413,0.654291035075892
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__posterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,posterior corona radiata (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6547324425217803,0.1839361389021874,1.0,-0.22343806178439402,0.49776887223410526,0.6547324425217803
