field_id,instance,array,basket_col,column_name,description,modality_guess,metric_guess,tract_or_region_guess,panel,transform,include,notes,source,region_priority
25390.0,2,0,f.25390.2.0,dMRI_TBSS_ICVF_tapetum_right,Mean ICVF in tapetum on FA skeleton (right),dMRI_TBSS,ICVF,tapetum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25391.0,2,0,f.25391.2.0,dMRI_TBSS_ICVF_tapetum_left,Mean ICVF in tapetum on FA skeleton (left),dMRI_TBSS,ICVF,tapetum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25392.0,2,0,f.25392.2.0,dMRI_TBSS_OD_middle_cerebellar_peduncle,Mean OD in middle cerebellar peduncle on FA skeleton,dMRI_TBSS,OD,middle cerebellar peduncle,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25393.0,2,0,f.25393.2.0,dMRI_TBSS_OD_pontine_crossing_tract,Mean OD in pontine crossing tract on FA skeleton,dMRI_TBSS,OD,pontine crossing tract,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25394.0,2,0,f.25394.2.0,dMRI_TBSS_OD_genu_of_corpus_callosum,Mean OD in genu of corpus callosum on FA skeleton,dMRI_TBSS,OD,genu of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25395.0,2,0,f.25395.2.0,dMRI_TBSS_OD_body_of_corpus_callosum,Mean OD in body of corpus callosum on FA skeleton,dMRI_TBSS,OD,body of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25396.0,2,0,f.25396.2.0,dMRI_TBSS_OD_splenium_of_corpus_callosum,Mean OD in splenium of corpus callosum on FA skeleton,dMRI_TBSS,OD,splenium of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25397.0,2,0,f.25397.2.0,dMRI_TBSS_OD_fornix,Mean OD in fornix on FA skeleton,dMRI_TBSS,OD,fornix,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25398.0,2,0,f.25398.2.0,dMRI_TBSS_OD_corticospinal_tract_right,Mean OD in corticospinal tract on FA skeleton (right),dMRI_TBSS,OD,corticospinal tract (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25399.0,2,0,f.25399.2.0,dMRI_TBSS_OD_corticospinal_tract_left,Mean OD in corticospinal tract on FA skeleton (left),dMRI_TBSS,OD,corticospinal tract (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25400.0,2,0,f.25400.2.0,dMRI_TBSS_OD_medial_lemniscus_right,Mean OD in medial lemniscus on FA skeleton (right),dMRI_TBSS,OD,medial lemniscus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25401.0,2,0,f.25401.2.0,dMRI_TBSS_OD_medial_lemniscus_left,Mean OD in medial lemniscus on FA skeleton (left),dMRI_TBSS,OD,medial lemniscus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25402.0,2,0,f.25402.2.0,dMRI_TBSS_OD_inferior_cerebellar_peduncle_right,Mean OD in inferior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,OD,inferior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25403.0,2,0,f.25403.2.0,dMRI_TBSS_OD_inferior_cerebellar_peduncle_left,Mean OD in inferior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,OD,inferior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25404.0,2,0,f.25404.2.0,dMRI_TBSS_OD_superior_cerebellar_peduncle_right,Mean OD in superior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,OD,superior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25405.0,2,0,f.25405.2.0,dMRI_TBSS_OD_superior_cerebellar_peduncle_left,Mean OD in superior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,OD,superior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25406.0,2,0,f.25406.2.0,dMRI_TBSS_OD_cerebral_peduncle_right,Mean OD in cerebral peduncle on FA skeleton (right),dMRI_TBSS,OD,cerebral peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25407.0,2,0,f.25407.2.0,dMRI_TBSS_OD_cerebral_peduncle_left,Mean OD in cerebral peduncle on FA skeleton (left),dMRI_TBSS,OD,cerebral peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25408.0,2,0,f.25408.2.0,dMRI_TBSS_OD_anterior_limb_of_internal_capsule_right,Mean OD in anterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,OD,anterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25409.0,2,0,f.25409.2.0,dMRI_TBSS_OD_anterior_limb_of_internal_capsule_left,Mean OD in anterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,OD,anterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25410.0,2,0,f.25410.2.0,dMRI_TBSS_OD_posterior_limb_of_internal_capsule_right,Mean OD in posterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,OD,posterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25411.0,2,0,f.25411.2.0,dMRI_TBSS_OD_posterior_limb_of_internal_capsule_left,Mean OD in posterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,OD,posterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25412.0,2,0,f.25412.2.0,dMRI_TBSS_OD_retrolenticular_part_of_internal_capsule_f25412,Mean OD in retrolenticular part of internal capsule on FA skeleton (right),dMRI_TBSS,OD,retrolenticular part of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25413.0,2,0,f.25413.2.0,dMRI_TBSS_OD_retrolenticular_part_of_internal_capsule_f25413,Mean OD in retrolenticular part of internal capsule on FA skeleton (left),dMRI_TBSS,OD,retrolenticular part of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25414.0,2,0,f.25414.2.0,dMRI_TBSS_OD_anterior_corona_radiata_right,Mean OD in anterior corona radiata on FA skeleton (right),dMRI_TBSS,OD,anterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25415.0,2,0,f.25415.2.0,dMRI_TBSS_OD_anterior_corona_radiata_left,Mean OD in anterior corona radiata on FA skeleton (left),dMRI_TBSS,OD,anterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25416.0,2,0,f.25416.2.0,dMRI_TBSS_OD_superior_corona_radiata_right,Mean OD in superior corona radiata on FA skeleton (right),dMRI_TBSS,OD,superior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25417.0,2,0,f.25417.2.0,dMRI_TBSS_OD_superior_corona_radiata_left,Mean OD in superior corona radiata on FA skeleton (left),dMRI_TBSS,OD,superior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25418.0,2,0,f.25418.2.0,dMRI_TBSS_OD_posterior_corona_radiata_right,Mean OD in posterior corona radiata on FA skeleton (right),dMRI_TBSS,OD,posterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25419.0,2,0,f.25419.2.0,dMRI_TBSS_OD_posterior_corona_radiata_left,Mean OD in posterior corona radiata on FA skeleton (left),dMRI_TBSS,OD,posterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25420.0,2,0,f.25420.2.0,dMRI_TBSS_OD_posterior_thalamic_radiation_right,Mean OD in posterior thalamic radiation on FA skeleton (right),dMRI_TBSS,OD,posterior thalamic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25421.0,2,0,f.25421.2.0,dMRI_TBSS_OD_posterior_thalamic_radiation_left,Mean OD in posterior thalamic radiation on FA skeleton (left),dMRI_TBSS,OD,posterior thalamic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25422.0,2,0,f.25422.2.0,dMRI_TBSS_OD_sagittal_stratum_right,Mean OD in sagittal stratum on FA skeleton (right),dMRI_TBSS,OD,sagittal stratum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25423.0,2,0,f.25423.2.0,dMRI_TBSS_OD_sagittal_stratum_left,Mean OD in sagittal stratum on FA skeleton (left),dMRI_TBSS,OD,sagittal stratum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25424.0,2,0,f.25424.2.0,dMRI_TBSS_OD_external_capsule_right,Mean OD in external capsule on FA skeleton (right),dMRI_TBSS,OD,external capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25425.0,2,0,f.25425.2.0,dMRI_TBSS_OD_external_capsule_left,Mean OD in external capsule on FA skeleton (left),dMRI_TBSS,OD,external capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25426.0,2,0,f.25426.2.0,dMRI_TBSS_OD_cingulum_cingulate_gyrus_right,Mean OD in cingulum cingulate gyrus on FA skeleton (right),dMRI_TBSS,OD,cingulum cingulate gyrus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25427.0,2,0,f.25427.2.0,dMRI_TBSS_OD_cingulum_cingulate_gyrus_left,Mean OD in cingulum cingulate gyrus on FA skeleton (left),dMRI_TBSS,OD,cingulum cingulate gyrus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25428.0,2,0,f.25428.2.0,dMRI_TBSS_OD_cingulum_hippocampus_right,Mean OD in cingulum hippocampus on FA skeleton (right),dMRI_TBSS,OD,cingulum hippocampus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25429.0,2,0,f.25429.2.0,dMRI_TBSS_OD_cingulum_hippocampus_left,Mean OD in cingulum hippocampus on FA skeleton (left),dMRI_TBSS,OD,cingulum hippocampus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25430.0,2,0,f.25430.2.0,dMRI_TBSS_OD_fornix_cres_stria_terminalis_right,Mean OD in fornix cres+stria terminalis on FA skeleton (right),dMRI_TBSS,OD,fornix cres+stria terminalis (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25431.0,2,0,f.25431.2.0,dMRI_TBSS_OD_fornix_cres_stria_terminalis_left,Mean OD in fornix cres+stria terminalis on FA skeleton (left),dMRI_TBSS,OD,fornix cres+stria terminalis (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25432.0,2,0,f.25432.2.0,dMRI_TBSS_OD_superior_longitudinal_fasciculus_right,Mean OD in superior longitudinal fasciculus on FA skeleton (right),dMRI_TBSS,OD,superior longitudinal fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25433.0,2,0,f.25433.2.0,dMRI_TBSS_OD_superior_longitudinal_fasciculus_left,Mean OD in superior longitudinal fasciculus on FA skeleton (left),dMRI_TBSS,OD,superior longitudinal fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25434.0,2,0,f.25434.2.0,dMRI_TBSS_OD_superior_fronto_occipital_fasciculus_rig,Mean OD in superior fronto-occipital fasciculus on FA skeleton (right),dMRI_TBSS,OD,superior fronto-occipital fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25435.0,2,0,f.25435.2.0,dMRI_TBSS_OD_superior_fronto_occipital_fasciculus_lef,Mean OD in superior fronto-occipital fasciculus on FA skeleton (left),dMRI_TBSS,OD,superior fronto-occipital fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25436.0,2,0,f.25436.2.0,dMRI_TBSS_OD_uncinate_fasciculus_right,Mean OD in uncinate fasciculus on FA skeleton (right),dMRI_TBSS,OD,uncinate fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25437.0,2,0,f.25437.2.0,dMRI_TBSS_OD_uncinate_fasciculus_left,Mean OD in uncinate fasciculus on FA skeleton (left),dMRI_TBSS,OD,uncinate fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25438.0,2,0,f.25438.2.0,dMRI_TBSS_OD_tapetum_right,Mean OD in tapetum on FA skeleton (right),dMRI_TBSS,OD,tapetum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25439.0,2,0,f.25439.2.0,dMRI_TBSS_OD_tapetum_left,Mean OD in tapetum on FA skeleton (left),dMRI_TBSS,OD,tapetum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25440.0,2,0,f.25440.2.0,dMRI_TBSS_ISOVF_middle_cerebellar_peduncle,Mean ISOVF in middle cerebellar peduncle on FA skeleton,dMRI_TBSS,ISOVF,middle cerebellar peduncle,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25441.0,2,0,f.25441.2.0,dMRI_TBSS_ISOVF_pontine_crossing_tract,Mean ISOVF in pontine crossing tract on FA skeleton,dMRI_TBSS,ISOVF,pontine crossing tract,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25442.0,2,0,f.25442.2.0,dMRI_TBSS_ISOVF_genu_of_corpus_callosum,Mean ISOVF in genu of corpus callosum on FA skeleton,dMRI_TBSS,ISOVF,genu of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25443.0,2,0,f.25443.2.0,dMRI_TBSS_ISOVF_body_of_corpus_callosum,Mean ISOVF in body of corpus callosum on FA skeleton,dMRI_TBSS,ISOVF,body of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25444.0,2,0,f.25444.2.0,dMRI_TBSS_ISOVF_splenium_of_corpus_callosum,Mean ISOVF in splenium of corpus callosum on FA skeleton,dMRI_TBSS,ISOVF,splenium of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25445.0,2,0,f.25445.2.0,dMRI_TBSS_ISOVF_fornix,Mean ISOVF in fornix on FA skeleton,dMRI_TBSS,ISOVF,fornix,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25446.0,2,0,f.25446.2.0,dMRI_TBSS_ISOVF_corticospinal_tract_right,Mean ISOVF in corticospinal tract on FA skeleton (right),dMRI_TBSS,ISOVF,corticospinal tract (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25447.0,2,0,f.25447.2.0,dMRI_TBSS_ISOVF_corticospinal_tract_left,Mean ISOVF in corticospinal tract on FA skeleton (left),dMRI_TBSS,ISOVF,corticospinal tract (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25448.0,2,0,f.25448.2.0,dMRI_TBSS_ISOVF_medial_lemniscus_right,Mean ISOVF in medial lemniscus on FA skeleton (right),dMRI_TBSS,ISOVF,medial lemniscus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25449.0,2,0,f.25449.2.0,dMRI_TBSS_ISOVF_medial_lemniscus_left,Mean ISOVF in medial lemniscus on FA skeleton (left),dMRI_TBSS,ISOVF,medial lemniscus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25450.0,2,0,f.25450.2.0,dMRI_TBSS_ISOVF_inferior_cerebellar_peduncle_right,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,ISOVF,inferior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25451.0,2,0,f.25451.2.0,dMRI_TBSS_ISOVF_inferior_cerebellar_peduncle_left,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,ISOVF,inferior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25452.0,2,0,f.25452.2.0,dMRI_TBSS_ISOVF_superior_cerebellar_peduncle_right,Mean ISOVF in superior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,ISOVF,superior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25453.0,2,0,f.25453.2.0,dMRI_TBSS_ISOVF_superior_cerebellar_peduncle_left,Mean ISOVF in superior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,ISOVF,superior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25454.0,2,0,f.25454.2.0,dMRI_TBSS_ISOVF_cerebral_peduncle_right,Mean ISOVF in cerebral peduncle on FA skeleton (right),dMRI_TBSS,ISOVF,cerebral peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25455.0,2,0,f.25455.2.0,dMRI_TBSS_ISOVF_cerebral_peduncle_left,Mean ISOVF in cerebral peduncle on FA skeleton (left),dMRI_TBSS,ISOVF,cerebral peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25456.0,2,0,f.25456.2.0,dMRI_TBSS_ISOVF_anterior_limb_of_internal_capsule_right,Mean ISOVF in anterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,ISOVF,anterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25457.0,2,0,f.25457.2.0,dMRI_TBSS_ISOVF_anterior_limb_of_internal_capsule_left,Mean ISOVF in anterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,ISOVF,anterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25458.0,2,0,f.25458.2.0,dMRI_TBSS_ISOVF_posterior_limb_of_internal_capsule_right,Mean ISOVF in posterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,ISOVF,posterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25459.0,2,0,f.25459.2.0,dMRI_TBSS_ISOVF_posterior_limb_of_internal_capsule_left,Mean ISOVF in posterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,ISOVF,posterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25460.0,2,0,f.25460.2.0,dMRI_TBSS_ISOVF_retrolenticular_part_of_internal_capsule_f25460,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right),dMRI_TBSS,ISOVF,retrolenticular part of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25461.0,2,0,f.25461.2.0,dMRI_TBSS_ISOVF_retrolenticular_part_of_internal_capsule_f25461,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left),dMRI_TBSS,ISOVF,retrolenticular part of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25462.0,2,0,f.25462.2.0,dMRI_TBSS_ISOVF_anterior_corona_radiata_right,Mean ISOVF in anterior corona radiata on FA skeleton (right),dMRI_TBSS,ISOVF,anterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25463.0,2,0,f.25463.2.0,dMRI_TBSS_ISOVF_anterior_corona_radiata_left,Mean ISOVF in anterior corona radiata on FA skeleton (left),dMRI_TBSS,ISOVF,anterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25464.0,2,0,f.25464.2.0,dMRI_TBSS_ISOVF_superior_corona_radiata_right,Mean ISOVF in superior corona radiata on FA skeleton (right),dMRI_TBSS,ISOVF,superior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25465.0,2,0,f.25465.2.0,dMRI_TBSS_ISOVF_superior_corona_radiata_left,Mean ISOVF in superior corona radiata on FA skeleton (left),dMRI_TBSS,ISOVF,superior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25466.0,2,0,f.25466.2.0,dMRI_TBSS_ISOVF_posterior_corona_radiata_right,Mean ISOVF in posterior corona radiata on FA skeleton (right),dMRI_TBSS,ISOVF,posterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25467.0,2,0,f.25467.2.0,dMRI_TBSS_ISOVF_posterior_corona_radiata_left,Mean ISOVF in posterior corona radiata on FA skeleton (left),dMRI_TBSS,ISOVF,posterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25468.0,2,0,f.25468.2.0,dMRI_TBSS_ISOVF_posterior_thalamic_radiation_right,Mean ISOVF in posterior thalamic radiation on FA skeleton (right),dMRI_TBSS,ISOVF,posterior thalamic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25469.0,2,0,f.25469.2.0,dMRI_TBSS_ISOVF_posterior_thalamic_radiation_left,Mean ISOVF in posterior thalamic radiation on FA skeleton (left),dMRI_TBSS,ISOVF,posterior thalamic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25470.0,2,0,f.25470.2.0,dMRI_TBSS_ISOVF_sagittal_stratum_right,Mean ISOVF in sagittal stratum on FA skeleton (right),dMRI_TBSS,ISOVF,sagittal stratum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25471.0,2,0,f.25471.2.0,dMRI_TBSS_ISOVF_sagittal_stratum_left,Mean ISOVF in sagittal stratum on FA skeleton (left),dMRI_TBSS,ISOVF,sagittal stratum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25472.0,2,0,f.25472.2.0,dMRI_TBSS_ISOVF_external_capsule_right,Mean ISOVF in external capsule on FA skeleton (right),dMRI_TBSS,ISOVF,external capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25473.0,2,0,f.25473.2.0,dMRI_TBSS_ISOVF_external_capsule_left,Mean ISOVF in external capsule on FA skeleton (left),dMRI_TBSS,ISOVF,external capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25474.0,2,0,f.25474.2.0,dMRI_TBSS_ISOVF_cingulum_cingulate_gyrus_right,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right),dMRI_TBSS,ISOVF,cingulum cingulate gyrus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25475.0,2,0,f.25475.2.0,dMRI_TBSS_ISOVF_cingulum_cingulate_gyrus_left,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left),dMRI_TBSS,ISOVF,cingulum cingulate gyrus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25476.0,2,0,f.25476.2.0,dMRI_TBSS_ISOVF_cingulum_hippocampus_right,Mean ISOVF in cingulum hippocampus on FA skeleton (right),dMRI_TBSS,ISOVF,cingulum hippocampus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25477.0,2,0,f.25477.2.0,dMRI_TBSS_ISOVF_cingulum_hippocampus_left,Mean ISOVF in cingulum hippocampus on FA skeleton (left),dMRI_TBSS,ISOVF,cingulum hippocampus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25478.0,2,0,f.25478.2.0,dMRI_TBSS_ISOVF_fornix_cres_stria_terminalis_right,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right),dMRI_TBSS,ISOVF,fornix cres+stria terminalis (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25479.0,2,0,f.25479.2.0,dMRI_TBSS_ISOVF_fornix_cres_stria_terminalis_left,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left),dMRI_TBSS,ISOVF,fornix cres+stria terminalis (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25480.0,2,0,f.25480.2.0,dMRI_TBSS_ISOVF_superior_longitudinal_fasciculus_right,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right),dMRI_TBSS,ISOVF,superior longitudinal fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25481.0,2,0,f.25481.2.0,dMRI_TBSS_ISOVF_superior_longitudinal_fasciculus_left,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left),dMRI_TBSS,ISOVF,superior longitudinal fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25482.0,2,0,f.25482.2.0,dMRI_TBSS_ISOVF_superior_fronto_occipital_fasciculus_rig,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right),dMRI_TBSS,ISOVF,superior fronto-occipital fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25483.0,2,0,f.25483.2.0,dMRI_TBSS_ISOVF_superior_fronto_occipital_fasciculus_lef,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left),dMRI_TBSS,ISOVF,superior fronto-occipital fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25484.0,2,0,f.25484.2.0,dMRI_TBSS_ISOVF_uncinate_fasciculus_right,Mean ISOVF in uncinate fasciculus on FA skeleton (right),dMRI_TBSS,ISOVF,uncinate fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25485.0,2,0,f.25485.2.0,dMRI_TBSS_ISOVF_uncinate_fasciculus_left,Mean ISOVF in uncinate fasciculus on FA skeleton (left),dMRI_TBSS,ISOVF,uncinate fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25486.0,2,0,f.25486.2.0,dMRI_TBSS_ISOVF_tapetum_right,Mean ISOVF in tapetum on FA skeleton (right),dMRI_TBSS,ISOVF,tapetum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25487.0,2,0,f.25487.2.0,dMRI_TBSS_ISOVF_tapetum_left,Mean ISOVF in tapetum on FA skeleton (left),dMRI_TBSS,ISOVF,tapetum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25488.0,2,0,f.25488.2.0,dMRI_weighted_mean_FA_acoustic_radiation_left,Weighted-mean FA in tract acoustic radiation (left),dMRI_weighted_mean,FA,acoustic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25489.0,2,0,f.25489.2.0,dMRI_weighted_mean_FA_acoustic_radiation_right,Weighted-mean FA in tract acoustic radiation (right),dMRI_weighted_mean,FA,acoustic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25490.0,2,0,f.25490.2.0,dMRI_weighted_mean_FA_anterior_thalamic_radiation_left,Weighted-mean FA in tract anterior thalamic radiation (left),dMRI_weighted_mean,FA,anterior thalamic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25491.0,2,0,f.25491.2.0,dMRI_weighted_mean_FA_anterior_thalamic_radiation_right,Weighted-mean FA in tract anterior thalamic radiation (right),dMRI_weighted_mean,FA,anterior thalamic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25492.0,2,0,f.25492.2.0,dMRI_weighted_mean_FA_cingulate_gyrus_part_of_cingulum_left,Weighted-mean FA in tract cingulate gyrus part of cingulum (left),dMRI_weighted_mean,FA,cingulate gyrus part of cingulum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25493.0,2,0,f.25493.2.0,dMRI_weighted_mean_FA_cingulate_gyrus_part_of_cingulum_right,Weighted-mean FA in tract cingulate gyrus part of cingulum (right),dMRI_weighted_mean,FA,cingulate gyrus part of cingulum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25494.0,2,0,f.25494.2.0,dMRI_weighted_mean_FA_parahippocampal_part_of_cingulum_left,Weighted-mean FA in tract parahippocampal part of cingulum (left),dMRI_weighted_mean,FA,parahippocampal part of cingulum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25495.0,2,0,f.25495.2.0,dMRI_weighted_mean_FA_parahippocampal_part_of_cingulum_right,Weighted-mean FA in tract parahippocampal part of cingulum (right),dMRI_weighted_mean,FA,parahippocampal part of cingulum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25496.0,2,0,f.25496.2.0,dMRI_weighted_mean_FA_corticospinal_tract_left,Weighted-mean FA in tract corticospinal tract (left),dMRI_weighted_mean,FA,corticospinal tract (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25497.0,2,0,f.25497.2.0,dMRI_weighted_mean_FA_corticospinal_tract_right,Weighted-mean FA in tract corticospinal tract (right),dMRI_weighted_mean,FA,corticospinal tract (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25498.0,2,0,f.25498.2.0,dMRI_weighted_mean_FA_forceps_major,Weighted-mean FA in tract forceps major,dMRI_weighted_mean,FA,forceps major,primary,rank_inverse_normal,True,classified_by=dict,basket,0
